"layer","x","y","fill","PANEL","group","align_padding","flipped_aes","ymin","ymax","xmin","xmax","colour","linewidth","linetype","alpha"
1,1936.875,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1936.875,1936.875,"white",0.15,1,0.95
1,1937,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1937,1937,"white",0.15,1,0.95
1,1937.125,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1937.125,1937.125,"white",0.15,1,0.95
1,1937.875,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1937.875,1937.875,"white",0.15,1,0.95
1,1938,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1938,1938,"white",0.15,1,0.95
1,1938.125,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1938.125,1938.125,"white",0.15,1,0.95
1,1938.875,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1938.875,1938.875,"white",0.15,1,0.95
1,1939,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1939,1939,"white",0.15,1,0.95
1,1939.125,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1939.125,1939.125,"white",0.15,1,0.95
1,1939.875,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1939.875,1939.875,"white",0.15,1,0.95
1,1940,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1940,1940,"white",0.15,1,0.95
1,1940.125,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1940.125,1940.125,"white",0.15,1,0.95
1,1940.875,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1940.875,1940.875,"white",0.15,1,0.95
1,1941,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1941,1941,"white",0.15,1,0.95
1,1941.125,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1941.125,1941.125,"white",0.15,1,0.95
1,1941.875,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1941.875,1941.875,"white",0.15,1,0.95
1,1942,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1942,1942,"white",0.15,1,0.95
1,1942.125,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1942.125,1942.125,"white",0.15,1,0.95
1,1942.875,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1942.875,1942.875,"white",0.15,1,0.95
1,1943,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1943,1943,"white",0.15,1,0.95
1,1943.125,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1943.125,1943.125,"white",0.15,1,0.95
1,1943.875,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1943.875,1943.875,"white",0.15,1,0.95
1,1944,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1944,1944,"white",0.15,1,0.95
1,1944.125,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1944.125,1944.125,"white",0.15,1,0.95
1,1944.875,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1944.875,1944.875,"white",0.15,1,0.95
1,1945,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1945,1945,"white",0.15,1,0.95
1,1945.125,0.0703125,"#999999","1",5,"FALSE","FALSE",0,0.0703125,1945.125,1945.125,"white",0.15,1,0.95
1,1945.875,0.0636160714285714,"#999999","1",5,"FALSE","FALSE",0,0.0636160714285714,1945.875,1945.875,"white",0.15,1,0.95
1,1946,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1946,1946,"white",0.15,1,0.95
1,1946.125,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1946.125,1946.125,"white",0.15,1,0.95
1,1946.875,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1946.875,1946.875,"white",0.15,1,0.95
1,1947,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1947,1947,"white",0.15,1,0.95
1,1947.125,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1947.125,1947.125,"white",0.15,1,0.95
1,1947.875,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1947.875,1947.875,"white",0.15,1,0.95
1,1948,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1948,1948,"white",0.15,1,0.95
1,1948.125,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1948.125,1948.125,"white",0.15,1,0.95
1,1948.875,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1948.875,1948.875,"white",0.15,1,0.95
1,1949,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1949,1949,"white",0.15,1,0.95
1,1949.125,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1949.125,1949.125,"white",0.15,1,0.95
1,1949.875,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1949.875,1949.875,"white",0.15,1,0.95
1,1950,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1950,1950,"white",0.15,1,0.95
1,1950.125,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1950.125,1950.125,"white",0.15,1,0.95
1,1950.875,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1950.875,1950.875,"white",0.15,1,0.95
1,1951,0.0625,"#999999","1",5,"FALSE","FALSE",0,0.0625,1951,1951,"white",0.15,1,0.95
1,1951.125,0.0620404411764706,"#999999","1",5,"FALSE","FALSE",0,0.0620404411764706,1951.125,1951.125,"white",0.15,1,0.95
1,1951.875,0.0592830882352941,"#999999","1",5,"FALSE","FALSE",0,0.0592830882352941,1951.875,1951.875,"white",0.15,1,0.95
1,1952,0.0588235294117647,"#999999","1",5,"FALSE","FALSE",0,0.0588235294117647,1952,1952,"white",0.15,1,0.95
1,1952.125,0.0588235294117647,"#999999","1",5,"FALSE","FALSE",0,0.0588235294117647,1952.125,1952.125,"white",0.15,1,0.95
1,1952.875,0.0588235294117647,"#999999","1",5,"FALSE","FALSE",0,0.0588235294117647,1952.875,1952.875,"white",0.15,1,0.95
1,1953,0.0588235294117647,"#999999","1",5,"FALSE","FALSE",0,0.0588235294117647,1953,1953,"white",0.15,1,0.95
1,1953.125,0.0588235294117647,"#999999","1",5,"FALSE","FALSE",0,0.0588235294117647,1953.125,1953.125,"white",0.15,1,0.95
1,1953.875,0.0588235294117647,"#999999","1",5,"FALSE","FALSE",0,0.0588235294117647,1953.875,1953.875,"white",0.15,1,0.95
1,1954,0.0588235294117647,"#999999","1",5,"FALSE","FALSE",0,0.0588235294117647,1954,1954,"white",0.15,1,0.95
1,1954.125,0.0588235294117647,"#999999","1",5,"FALSE","FALSE",0,0.0588235294117647,1954.125,1954.125,"white",0.15,1,0.95
1,1954.875,0.0588235294117647,"#999999","1",5,"FALSE","FALSE",0,0.0588235294117647,1954.875,1954.875,"white",0.15,1,0.95
1,1955,0.0588235294117647,"#999999","1",5,"FALSE","FALSE",0,0.0588235294117647,1955,1955,"white",0.15,1,0.95
1,1955.125,0.0588235294117647,"#999999","1",5,"FALSE","FALSE",0,0.0588235294117647,1955.125,1955.125,"white",0.15,1,0.95
1,1955.875,0.0588235294117647,"#999999","1",5,"FALSE","FALSE",0,0.0588235294117647,1955.875,1955.875,"white",0.15,1,0.95
1,1956,0.0588235294117647,"#999999","1",5,"FALSE","FALSE",0,0.0588235294117647,1956,1956,"white",0.15,1,0.95
1,1956.125,0.0584150326797386,"#999999","1",5,"FALSE","FALSE",0,0.0584150326797386,1956.125,1956.125,"white",0.15,1,0.95
1,1956.875,0.0559640522875817,"#999999","1",5,"FALSE","FALSE",0,0.0559640522875817,1956.875,1956.875,"white",0.15,1,0.95
1,1957,0.0555555555555556,"#999999","1",5,"FALSE","FALSE",0,0.0555555555555556,1957,1957,"white",0.15,1,0.95
1,1957.125,0.0555555555555556,"#999999","1",5,"FALSE","FALSE",0,0.0555555555555556,1957.125,1957.125,"white",0.15,1,0.95
1,1957.875,0.0555555555555556,"#999999","1",5,"FALSE","FALSE",0,0.0555555555555556,1957.875,1957.875,"white",0.15,1,0.95
1,1958,0.0555555555555556,"#999999","1",5,"FALSE","FALSE",0,0.0555555555555556,1958,1958,"white",0.15,1,0.95
1,1958.125,0.0551900584795322,"#999999","1",5,"FALSE","FALSE",0,0.0551900584795322,1958.125,1958.125,"white",0.15,1,0.95
1,1958.875,0.0529970760233918,"#999999","1",5,"FALSE","FALSE",0,0.0529970760233918,1958.875,1958.875,"white",0.15,1,0.95
1,1959,0.0526315789473684,"#999999","1",5,"FALSE","FALSE",0,0.0526315789473684,1959,1959,"white",0.15,1,0.95
1,1959.125,0.0523026315789474,"#999999","1",5,"FALSE","FALSE",0,0.0523026315789474,1959.125,1959.125,"white",0.15,1,0.95
1,1959.875,0.0503289473684211,"#999999","1",5,"FALSE","FALSE",0,0.0503289473684211,1959.875,1959.875,"white",0.15,1,0.95
1,1960,0.05,"#999999","1",5,"FALSE","FALSE",0,0.05,1960,1960,"white",0.15,1,0.95
1,1960.125,0.049702380952381,"#999999","1",5,"FALSE","FALSE",0,0.049702380952381,1960.125,1960.125,"white",0.15,1,0.95
1,1960.875,0.0479166666666667,"#999999","1",5,"FALSE","FALSE",0,0.0479166666666667,1960.875,1960.875,"white",0.15,1,0.95
1,1961,0.0476190476190476,"#999999","1",5,"FALSE","FALSE",0,0.0476190476190476,1961,1961,"white",0.15,1,0.95
1,1961.125,0.0476190476190476,"#999999","1",5,"FALSE","FALSE",0,0.0476190476190476,1961.125,1961.125,"white",0.15,1,0.95
1,1961.875,0.0476190476190476,"#999999","1",5,"FALSE","FALSE",0,0.0476190476190476,1961.875,1961.875,"white",0.15,1,0.95
1,1962,0.0476190476190476,"#999999","1",5,"FALSE","FALSE",0,0.0476190476190476,1962,1962,"white",0.15,1,0.95
1,1962.125,0.0476190476190476,"#999999","1",5,"FALSE","FALSE",0,0.0476190476190476,1962.125,1962.125,"white",0.15,1,0.95
1,1962.875,0.0476190476190476,"#999999","1",5,"FALSE","FALSE",0,0.0476190476190476,1962.875,1962.875,"white",0.15,1,0.95
1,1963,0.0476190476190476,"#999999","1",5,"FALSE","FALSE",0,0.0476190476190476,1963,1963,"white",0.15,1,0.95
1,1963.125,0.0473484848484848,"#999999","1",5,"FALSE","FALSE",0,0.0473484848484848,1963.125,1963.125,"white",0.15,1,0.95
1,1963.875,0.0457251082251082,"#999999","1",5,"FALSE","FALSE",0,0.0457251082251082,1963.875,1963.875,"white",0.15,1,0.95
1,1964,0.0454545454545455,"#999999","1",5,"FALSE","FALSE",0,0.0454545454545455,1964,1964,"white",0.15,1,0.95
1,1964.125,0.0454545454545455,"#999999","1",5,"FALSE","FALSE",0,0.0454545454545455,1964.125,1964.125,"white",0.15,1,0.95
1,1964.875,0.0454545454545455,"#999999","1",5,"FALSE","FALSE",0,0.0454545454545455,1964.875,1964.875,"white",0.15,1,0.95
1,1965,0.0454545454545455,"#999999","1",5,"FALSE","FALSE",0,0.0454545454545455,1965,1965,"white",0.15,1,0.95
1,1965.125,0.0452075098814229,"#999999","1",5,"FALSE","FALSE",0,0.0452075098814229,1965.125,1965.125,"white",0.15,1,0.95
1,1965.875,0.0437252964426877,"#999999","1",5,"FALSE","FALSE",0,0.0437252964426877,1965.875,1965.875,"white",0.15,1,0.95
1,1966,0.0434782608695652,"#999999","1",5,"FALSE","FALSE",0,0.0434782608695652,1966,1966,"white",0.15,1,0.95
1,1966.125,0.0432518115942029,"#999999","1",5,"FALSE","FALSE",0,0.0432518115942029,1966.125,1966.125,"white",0.15,1,0.95
1,1966.875,0.041893115942029,"#999999","1",5,"FALSE","FALSE",0,0.041893115942029,1966.875,1966.875,"white",0.15,1,0.95
1,1967,0.0416666666666667,"#999999","1",5,"FALSE","FALSE",0,0.0416666666666667,1967,1967,"white",0.15,1,0.95
1,1967.125,0.0416666666666667,"#999999","1",5,"FALSE","FALSE",0,0.0416666666666667,1967.125,1967.125,"white",0.15,1,0.95
1,1967.875,0.0416666666666667,"#999999","1",5,"FALSE","FALSE",0,0.0416666666666667,1967.875,1967.875,"white",0.15,1,0.95
1,1968,0.0416666666666667,"#999999","1",5,"FALSE","FALSE",0,0.0416666666666667,1968,1968,"white",0.15,1,0.95
1,1968.125,0.0414583333333333,"#999999","1",5,"FALSE","FALSE",0,0.0414583333333333,1968.125,1968.125,"white",0.15,1,0.95
1,1968.875,0.0402083333333333,"#999999","1",5,"FALSE","FALSE",0,0.0402083333333333,1968.875,1968.875,"white",0.15,1,0.95
1,1969,0.04,"#999999","1",5,"FALSE","FALSE",0,0.04,1969,1969,"white",0.15,1,0.95
1,1969.125,0.0396296296296296,"#999999","1",5,"FALSE","FALSE",0,0.0396296296296296,1969.125,1969.125,"white",0.15,1,0.95
1,1969.875,0.0374074074074074,"#999999","1",5,"FALSE","FALSE",0,0.0374074074074074,1969.875,1969.875,"white",0.15,1,0.95
1,1970,0.037037037037037,"#999999","1",5,"FALSE","FALSE",0,0.037037037037037,1970,1970,"white",0.15,1,0.95
1,1970.125,0.037037037037037,"#999999","1",5,"FALSE","FALSE",0,0.037037037037037,1970.125,1970.125,"white",0.15,1,0.95
1,1970.875,0.037037037037037,"#999999","1",5,"FALSE","FALSE",0,0.037037037037037,1970.875,1970.875,"white",0.15,1,0.95
1,1971,0.037037037037037,"#999999","1",5,"FALSE","FALSE",0,0.037037037037037,1971,1971,"white",0.15,1,0.95
1,1971.125,0.0367177522349936,"#999999","1",5,"FALSE","FALSE",0,0.0367177522349936,1971.125,1971.125,"white",0.15,1,0.95
1,1971.875,0.0348020434227331,"#999999","1",5,"FALSE","FALSE",0,0.0348020434227331,1971.875,1971.875,"white",0.15,1,0.95
1,1972,0.0344827586206897,"#999999","1",5,"FALSE","FALSE",0,0.0344827586206897,1972,1972,"white",0.15,1,0.95
1,1972.125,0.0343390804597701,"#999999","1",5,"FALSE","FALSE",0,0.0343390804597701,1972.125,1972.125,"white",0.15,1,0.95
1,1972.875,0.0334770114942529,"#999999","1",5,"FALSE","FALSE",0,0.0334770114942529,1972.875,1972.875,"white",0.15,1,0.95
1,1973,0.0333333333333333,"#999999","1",5,"FALSE","FALSE",0,0.0333333333333333,1973,1973,"white",0.15,1,0.95
1,1973.125,0.0331989247311828,"#999999","1",5,"FALSE","FALSE",0,0.0331989247311828,1973.125,1973.125,"white",0.15,1,0.95
1,1973.875,0.0323924731182796,"#999999","1",5,"FALSE","FALSE",0,0.0323924731182796,1973.875,1973.875,"white",0.15,1,0.95
1,1974,0.032258064516129,"#999999","1",5,"FALSE","FALSE",0,0.032258064516129,1974,1974,"white",0.15,1,0.95
1,1974.125,0.0321320564516129,"#999999","1",5,"FALSE","FALSE",0,0.0321320564516129,1974.125,1974.125,"white",0.15,1,0.95
1,1974.875,0.0313760080645161,"#999999","1",5,"FALSE","FALSE",0,0.0313760080645161,1974.875,1974.875,"white",0.15,1,0.95
1,1975,0.03125,"#999999","1",5,"FALSE","FALSE",0,0.03125,1975,1975,"white",0.15,1,0.95
1,1975.125,0.0310202205882353,"#999999","1",5,"FALSE","FALSE",0,0.0310202205882353,1975.125,1975.125,"white",0.15,1,0.95
1,1975.875,0.0296415441176471,"#999999","1",5,"FALSE","FALSE",0,0.0296415441176471,1975.875,1975.875,"white",0.15,1,0.95
1,1976,0.0294117647058824,"#999999","1",5,"FALSE","FALSE",0,0.0294117647058824,1976,1976,"white",0.15,1,0.95
1,1976.125,0.0294117647058824,"#999999","1",5,"FALSE","FALSE",0,0.0294117647058824,1976.125,1976.125,"white",0.15,1,0.95
1,1976.875,0.0294117647058824,"#999999","1",5,"FALSE","FALSE",0,0.0294117647058824,1976.875,1976.875,"white",0.15,1,0.95
1,1977,0.0294117647058824,"#999999","1",5,"FALSE","FALSE",0,0.0294117647058824,1977,1977,"white",0.15,1,0.95
1,1977.125,0.0289404223227753,"#999999","1",5,"FALSE","FALSE",0,0.0289404223227753,1977.125,1977.125,"white",0.15,1,0.95
1,1977.875,0.0261123680241327,"#999999","1",5,"FALSE","FALSE",0,0.0261123680241327,1977.875,1977.875,"white",0.15,1,0.95
1,1978,0.0256410256410256,"#999999","1",5,"FALSE","FALSE",0,0.0256410256410256,1978,1978,"white",0.15,1,0.95
1,1978.125,0.0255608974358974,"#999999","1",5,"FALSE","FALSE",0,0.0255608974358974,1978.125,1978.125,"white",0.15,1,0.95
1,1978.875,0.0250801282051282,"#999999","1",5,"FALSE","FALSE",0,0.0250801282051282,1978.875,1978.875,"white",0.15,1,0.95
1,1979,0.025,"#999999","1",5,"FALSE","FALSE",0,0.025,1979,1979,"white",0.15,1,0.95
1,1979.125,0.0249237804878049,"#999999","1",5,"FALSE","FALSE",0,0.0249237804878049,1979.125,1979.125,"white",0.15,1,0.95
1,1979.875,0.0244664634146341,"#999999","1",5,"FALSE","FALSE",0,0.0244664634146341,1979.875,1979.875,"white",0.15,1,0.95
1,1980,0.024390243902439,"#999999","1",5,"FALSE","FALSE",0,0.024390243902439,1980,1980,"white",0.15,1,0.95
1,1980.125,0.0272938443670151,"#999999","1",5,"FALSE","FALSE",0,0.0272938443670151,1980.125,1980.125,"white",0.15,1,0.95
1,1980.875,0.0447154471544715,"#999999","1",5,"FALSE","FALSE",0,0.0447154471544715,1980.875,1980.875,"white",0.15,1,0.95
1,1981,0.0476190476190476,"#999999","1",5,"FALSE","FALSE",0,0.0476190476190476,1981,1981,"white",0.15,1,0.95
1,1981.125,0.0472222222222222,"#999999","1",5,"FALSE","FALSE",0,0.0472222222222222,1981.125,1981.125,"white",0.15,1,0.95
1,1981.875,0.0448412698412698,"#999999","1",5,"FALSE","FALSE",0,0.0448412698412698,1981.875,1981.875,"white",0.15,1,0.95
1,1982,0.0444444444444444,"#999999","1",5,"FALSE","FALSE",0,0.0444444444444444,1982,1982,"white",0.15,1,0.95
1,1982.125,0.0444444444444444,"#999999","1",5,"FALSE","FALSE",0,0.0444444444444444,1982.125,1982.125,"white",0.15,1,0.95
1,1982.875,0.0444444444444444,"#999999","1",5,"FALSE","FALSE",0,0.0444444444444444,1982.875,1982.875,"white",0.15,1,0.95
1,1983,0.0444444444444444,"#999999","1",5,"FALSE","FALSE",0,0.0444444444444444,1983,1983,"white",0.15,1,0.95
1,1983.125,0.0442080378250591,"#999999","1",5,"FALSE","FALSE",0,0.0442080378250591,1983.125,1983.125,"white",0.15,1,0.95
1,1983.875,0.042789598108747,"#999999","1",5,"FALSE","FALSE",0,0.042789598108747,1983.875,1983.875,"white",0.15,1,0.95
1,1984,0.0425531914893617,"#999999","1",5,"FALSE","FALSE",0,0.0425531914893617,1984,1984,"white",0.15,1,0.95
1,1984.125,0.0422340425531915,"#999999","1",5,"FALSE","FALSE",0,0.0422340425531915,1984.125,1984.125,"white",0.15,1,0.95
1,1984.875,0.0403191489361702,"#999999","1",5,"FALSE","FALSE",0,0.0403191489361702,1984.875,1984.875,"white",0.15,1,0.95
1,1985,0.04,"#999999","1",5,"FALSE","FALSE",0,0.04,1985,1985,"white",0.15,1,0.95
1,1985.125,0.04,"#999999","1",5,"FALSE","FALSE",0,0.04,1985.125,1985.125,"white",0.15,1,0.95
1,1985.875,0.04,"#999999","1",5,"FALSE","FALSE",0,0.04,1985.875,1985.875,"white",0.15,1,0.95
1,1986,0.04,"#999999","1",5,"FALSE","FALSE",0,0.04,1986,1986,"white",0.15,1,0.95
1,1986.125,0.0398076923076923,"#999999","1",5,"FALSE","FALSE",0,0.0398076923076923,1986.125,1986.125,"white",0.15,1,0.95
1,1986.875,0.0386538461538462,"#999999","1",5,"FALSE","FALSE",0,0.0386538461538462,1986.875,1986.875,"white",0.15,1,0.95
1,1987,0.0384615384615385,"#999999","1",5,"FALSE","FALSE",0,0.0384615384615385,1987,1987,"white",0.15,1,0.95
1,1987.125,0.0384615384615385,"#999999","1",5,"FALSE","FALSE",0,0.0384615384615385,1987.125,1987.125,"white",0.15,1,0.95
1,1987.875,0.0384615384615385,"#999999","1",5,"FALSE","FALSE",0,0.0384615384615385,1987.875,1987.875,"white",0.15,1,0.95
1,1988,0.0384615384615385,"#999999","1",5,"FALSE","FALSE",0,0.0384615384615385,1988,1988,"white",0.15,1,0.95
1,1988.125,0.0382834757834758,"#999999","1",5,"FALSE","FALSE",0,0.0382834757834758,1988.125,1988.125,"white",0.15,1,0.95
1,1988.875,0.0372150997150997,"#999999","1",5,"FALSE","FALSE",0,0.0372150997150997,1988.875,1988.875,"white",0.15,1,0.95
1,1989,0.037037037037037,"#999999","1",5,"FALSE","FALSE",0,0.037037037037037,1989,1989,"white",0.15,1,0.95
1,1989.125,0.0367177522349936,"#999999","1",5,"FALSE","FALSE",0,0.0367177522349936,1989.125,1989.125,"white",0.15,1,0.95
1,1989.875,0.0348020434227331,"#999999","1",5,"FALSE","FALSE",0,0.0348020434227331,1989.875,1989.875,"white",0.15,1,0.95
1,1990,0.0344827586206897,"#999999","1",5,"FALSE","FALSE",0,0.0344827586206897,1990,1990,"white",0.15,1,0.95
1,1990.125,0.0365283459964933,"#999999","1",5,"FALSE","FALSE",0,0.0365283459964933,1990.125,1990.125,"white",0.15,1,0.95
1,1990.875,0.048801870251315,"#999999","1",5,"FALSE","FALSE",0,0.048801870251315,1990.875,1990.875,"white",0.15,1,0.95
1,1991,0.0508474576271186,"#999999","1",5,"FALSE","FALSE",0,0.0508474576271186,1991,1991,"white",0.15,1,0.95
1,1991.125,0.0507415254237288,"#999999","1",5,"FALSE","FALSE",0,0.0507415254237288,1991.125,1991.125,"white",0.15,1,0.95
1,1991.875,0.0501059322033898,"#999999","1",5,"FALSE","FALSE",0,0.0501059322033898,1991.875,1991.875,"white",0.15,1,0.95
1,1992,0.05,"#999999","1",5,"FALSE","FALSE",0,0.05,1992,1992,"white",0.15,1,0.95
1,1992.125,0.0497983870967742,"#999999","1",5,"FALSE","FALSE",0,0.0497983870967742,1992.125,1992.125,"white",0.15,1,0.95
1,1992.875,0.0485887096774194,"#999999","1",5,"FALSE","FALSE",0,0.0485887096774194,1992.875,1992.875,"white",0.15,1,0.95
1,1993,0.0483870967741935,"#999999","1",5,"FALSE","FALSE",0,0.0483870967741935,1993,1993,"white",0.15,1,0.95
1,1993.125,0.0482910906298003,"#999999","1",5,"FALSE","FALSE",0,0.0482910906298003,1993.125,1993.125,"white",0.15,1,0.95
1,1993.875,0.0477150537634409,"#999999","1",5,"FALSE","FALSE",0,0.0477150537634409,1993.875,1993.875,"white",0.15,1,0.95
1,1994,0.0476190476190476,"#999999","1",5,"FALSE","FALSE",0,0.0476190476190476,1994,1994,"white",0.15,1,0.95
1,1994.125,0.0476190476190476,"#999999","1",5,"FALSE","FALSE",0,0.0476190476190476,1994.125,1994.125,"white",0.15,1,0.95
1,1994.875,0.0476190476190476,"#999999","1",5,"FALSE","FALSE",0,0.0476190476190476,1994.875,1994.875,"white",0.15,1,0.95
1,1995,0.0476190476190476,"#999999","1",5,"FALSE","FALSE",0,0.0476190476190476,1995,1995,"white",0.15,1,0.95
1,1995.125,0.0475260416666667,"#999999","1",5,"FALSE","FALSE",0,0.0475260416666667,1995.125,1995.125,"white",0.15,1,0.95
1,1995.875,0.046968005952381,"#999999","1",5,"FALSE","FALSE",0,0.046968005952381,1995.875,1995.875,"white",0.15,1,0.95
1,1996,0.046875,"#999999","1",5,"FALSE","FALSE",0,0.046875,1996,1996,"white",0.15,1,0.95
1,1996.125,0.046875,"#999999","1",5,"FALSE","FALSE",0,0.046875,1996.125,1996.125,"white",0.15,1,0.95
1,1996.875,0.046875,"#999999","1",5,"FALSE","FALSE",0,0.046875,1996.875,1996.875,"white",0.15,1,0.95
1,1997,0.046875,"#999999","1",5,"FALSE","FALSE",0,0.046875,1997,1997,"white",0.15,1,0.95
1,1997.125,0.0465303308823529,"#999999","1",5,"FALSE","FALSE",0,0.0465303308823529,1997.125,1997.125,"white",0.15,1,0.95
1,1997.875,0.0444623161764706,"#999999","1",5,"FALSE","FALSE",0,0.0444623161764706,1997.875,1997.875,"white",0.15,1,0.95
1,1998,0.0441176470588235,"#999999","1",5,"FALSE","FALSE",0,0.0441176470588235,1998,1998,"white",0.15,1,0.95
1,1998.125,0.0441176470588235,"#999999","1",5,"FALSE","FALSE",0,0.0441176470588235,1998.125,1998.125,"white",0.15,1,0.95
1,1998.875,0.0441176470588235,"#999999","1",5,"FALSE","FALSE",0,0.0441176470588235,1998.875,1998.875,"white",0.15,1,0.95
1,1999,0.0441176470588235,"#999999","1",5,"FALSE","FALSE",0,0.0441176470588235,1999,1999,"white",0.15,1,0.95
1,1999.125,0.0439600840336134,"#999999","1",5,"FALSE","FALSE",0,0.0439600840336134,1999.125,1999.125,"white",0.15,1,0.95
1,1999.875,0.0430147058823529,"#999999","1",5,"FALSE","FALSE",0,0.0430147058823529,1999.875,1999.875,"white",0.15,1,0.95
1,2000,0.0428571428571429,"#999999","1",5,"FALSE","FALSE",0,0.0428571428571429,2000,2000,"white",0.15,1,0.95
1,2000.125,0.0427083333333333,"#999999","1",5,"FALSE","FALSE",0,0.0427083333333333,2000.125,2000.125,"white",0.15,1,0.95
1,2000.875,0.0418154761904762,"#999999","1",5,"FALSE","FALSE",0,0.0418154761904762,2000.875,2000.875,"white",0.15,1,0.95
1,2001,0.0416666666666667,"#999999","1",5,"FALSE","FALSE",0,0.0416666666666667,2001,2001,"white",0.15,1,0.95
1,2001.125,0.0416666666666667,"#999999","1",5,"FALSE","FALSE",0,0.0416666666666667,2001.125,2001.125,"white",0.15,1,0.95
1,2001.875,0.0416666666666667,"#999999","1",5,"FALSE","FALSE",0,0.0416666666666667,2001.875,2001.875,"white",0.15,1,0.95
