"layer","xmin","xmax","ymin","ymax","fill","PANEL","group","colour","linewidth","linetype","alpha","x","y","xend","yend","label","nudge_x","nudge_y","family","size","angle","hjust","vjust","fontface","lineheight","yintercept"
8,,,,,,"1",-1,"black",0.1,"1",,60.5226200069069,-0.05,60.5226200069069,-0.1,,,,,,,,,,,
8,,,,,,"1",-1,"black",0.1,"1",,62.3575457580292,-0.05,62.3575457580292,-0.1,,,,,,,,,,,
8,,,,,,"1",-1,"black",0.1,"1",,64.7323586969034,-0.05,64.7323586969034,-0.1,,,,,,,,,,,
8,,,,,,"1",-1,"black",0.1,"1",,68.2986071140785,-0.05,68.2986071140785,-0.1,,,,,,,,,,,
8,,,,,,"1",-1,"black",0.1,"1",,70.0494992517555,-0.05,70.0494992517555,-0.1,,,,,,,,,,,
8,,,,,,"1",-1,"black",0.1,"1",,73.1483826407275,-0.05,73.1483826407275,-0.1,,,,,,,,,,,
8,,,,,,"1",-1,"black",0.1,"1",,84.4227005870842,-0.05,84.4227005870842,-0.1,,,,,,,,,,,
8,,,,,,"1",-1,"black",0.1,"1",,84.9683435017843,-0.05,84.9683435017843,-0.1,,,,,,,,,,,
8,,,,,,"1",-1,"black",0.1,"1",,88.0211810751698,-0.05,88.0211810751698,-0.1,,,,,,,,,,,
8,,,,,,"1",-1,"black",0.1,"1",,88.9985035109934,-0.05,88.9985035109934,-0.1,,,,,,,,,,,
8,,,,,,"1",-1,"black",0.1,"1",,94.0094393921952,-0.05,94.0094393921952,-0.1,,,,,,,,,,,
8,,,,,,"1",-1,"black",0.1,"1",,97.3316449867618,-0.05,97.3316449867618,-0.1,,,,,,,,,,,
8,,,,,,"1",-1,"black",0.1,"1",,100,-0.05,100,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,0,-0.1,5.53355588810867,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,5.53355588810867,-0.1,6.76297916426845,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,6.76297916426845,-0.1,10.2670657304018,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,10.2670657304018,-0.1,14.1107401864856,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,14.1107401864856,-0.1,18.6255324047427,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,18.6255324047427,-0.1,29.894094624151,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,29.894094624151,-0.1,31.3859790491539,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,31.3859790491539,-0.1,32.6384252331069,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,32.6384252331069,-0.1,34.4388166225394,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,34.4388166225394,-0.1,37.9762864049729,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,37.9762864049729,-0.1,40.9128582940025,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,40.9128582940025,-0.1,49.211465408081,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,49.211465408081,-0.1,55.3735466789456,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,55.3735466789456,-0.1,60.5226200069069,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,60.5226200069069,-0.1,62.3575457580292,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,62.3575457580292,-0.1,64.7323586969034,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,64.7323586969034,-0.1,68.2986071140785,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,68.2986071140785,-0.1,70.0494992517555,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,70.0494992517555,-0.1,73.1483826407275,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,73.1483826407275,-0.1,84.4227005870842,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,84.4227005870842,-0.1,84.9683435017843,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,84.9683435017843,-0.1,88.0211810751698,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,88.0211810751698,-0.1,88.9985035109934,-0.1,,,,,,,,,,,
9,,,,,,"1",-1,"black",0.3,"1",,88.9985035109934,-0.1,94.0094393921952,-0.1,,,,,,,,,,,
